"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","1999",1119.725,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2000",1122.025,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2001",1105.425,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2002",1088.075,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2003",1117.375,"B"
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2004",1035.725,"B"
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2005",1053.55,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2006",1106.3,"B"
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2007",1098.45,"B"
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2008",1047.875,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2009",994.375,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2010",1000.45,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2011",1054.75,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2012",1065.3,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2013",1063.425,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2014",1059.075,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2015",1068.775,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2016",1078.75,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2017",1061.8,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2018",1098.525,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2019",1104.25,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2020",1076.425,"B"
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2021",1103.475,
"AUT","EMPINDUS","INDUSCONSTR","THND_PER","A","2022",1171.25,
"AUT","EMPINDUS","MFG","THND_PER","A","1999",753.175,
"AUT","EMPINDUS","MFG","THND_PER","A","2000",754.85,
"AUT","EMPINDUS","MFG","THND_PER","A","2001",736.575,
"AUT","EMPINDUS","MFG","THND_PER","A","2002",725.525,
"AUT","EMPINDUS","MFG","THND_PER","A","2003",740.75,"B"
"AUT","EMPINDUS","MFG","THND_PER","A","2004",695.3,"B"
"AUT","EMPINDUS","MFG","THND_PER","A","2005",699.975,
"AUT","EMPINDUS","MFG","THND_PER","A","2006",741.525,"B"
"AUT","EMPINDUS","MFG","THND_PER","A","2007",730.45,"B"
"AUT","EMPINDUS","MFG","THND_PER","A","2008",627.3,
"AUT","EMPINDUS","MFG","THND_PER","A","2009",595.425,
"AUT","EMPINDUS","MFG","THND_PER","A","2010",612.075,
"AUT","EMPINDUS","MFG","THND_PER","A","2011",642.025,
"AUT","EMPINDUS","MFG","THND_PER","A","2012",644.95,
"AUT","EMPINDUS","MFG","THND_PER","A","2013",642.8,
"AUT","EMPINDUS","MFG","THND_PER","A","2014",643.45,
"AUT","EMPINDUS","MFG","THND_PER","A","2015",662.725,
"AUT","EMPINDUS","MFG","THND_PER","A","2016",673.05,
"AUT","EMPINDUS","MFG","THND_PER","A","2017",665.75,
"AUT","EMPINDUS","MFG","THND_PER","A","2018",699.175,
"AUT","EMPINDUS","MFG","THND_PER","A","2019",693.7,
"AUT","EMPINDUS","MFG","THND_PER","A","2020",671.15,"B"
"AUT","EMPINDUS","MFG","THND_PER","A","2021",716.1,
"AUT","EMPINDUS","MFG","THND_PER","A","2022",745.4,
"AUT","EMPINDUS","SERV","THND_PER","A","1969",1217,
"AUT","EMPINDUS","SERV","THND_PER","A","1970",1203.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1971",1238,
"AUT","EMPINDUS","SERV","THND_PER","A","1972",1269.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1973",1298.5,
"AUT","EMPINDUS","SERV","THND_PER","A","1974",1384.25,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","1975",1370.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1976",1401.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1977",1422.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1978",1462.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1979",1490.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1980",1511.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1981",1537.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1982",1595,
"AUT","EMPINDUS","SERV","THND_PER","A","1983",1620.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1984",1697.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1985",1710.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1986",1754.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1987",1769.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1988",1800.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1989",1840.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1990",1888,
"AUT","EMPINDUS","SERV","THND_PER","A","1991",1932.75,
"AUT","EMPINDUS","SERV","THND_PER","A","1992",2032.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1993",2071,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","1994",2237.5,
"AUT","EMPINDUS","SERV","THND_PER","A","1995",2246.25,
"AUT","EMPINDUS","SERV","THND_PER","A","1996",2259.5,
"AUT","EMPINDUS","SERV","THND_PER","A","1997",2316,
"AUT","EMPINDUS","SERV","THND_PER","A","1998",2321.4,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","1999",2342.25,
"AUT","EMPINDUS","SERV","THND_PER","A","2000",2373.875,
"AUT","EMPINDUS","SERV","THND_PER","A","2001",2417.075,
"AUT","EMPINDUS","SERV","THND_PER","A","2002",2411.125,
"AUT","EMPINDUS","SERV","THND_PER","A","2003",2465.275,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2004",2452.375,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2005",2483.375,
"AUT","EMPINDUS","SERV","THND_PER","A","2006",2502.775,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2007",2593.85,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2008",2736.4,
"AUT","EMPINDUS","SERV","THND_PER","A","2009",2775.875,
"AUT","EMPINDUS","SERV","THND_PER","A","2010",2806.8,
"AUT","EMPINDUS","SERV","THND_PER","A","2011",2797.6,
"AUT","EMPINDUS","SERV","THND_PER","A","2012",2828.125,
"AUT","EMPINDUS","SERV","THND_PER","A","2013",2853.325,
"AUT","EMPINDUS","SERV","THND_PER","A","2014",2854.675,
"AUT","EMPINDUS","SERV","THND_PER","A","2015",2891.55,
"AUT","EMPINDUS","SERV","THND_PER","A","2016",2957.925,
"AUT","EMPINDUS","SERV","THND_PER","A","2017",3031.025,
"AUT","EMPINDUS","SERV","THND_PER","A","2018",3060.925,
"AUT","EMPINDUS","SERV","THND_PER","A","2019",3091.2,
"AUT","EMPINDUS","SERV","THND_PER","A","2020",3052.5,"B"
"AUT","EMPINDUS","SERV","THND_PER","A","2021",3041.6,
"AUT","EMPINDUS","SERV","THND_PER","A","2022",3114,
"BEL","EMPINDUS","AGR","THND_PER","A","1999",79.475,
"BEL","EMPINDUS","AGR","THND_PER","A","2000",73,
"BEL","EMPINDUS","AGR","THND_PER","A","2001",66.3,
"BEL","EMPINDUS","AGR","THND_PER","A","2002",69.275,
"BEL","EMPINDUS","AGR","THND_PER","A","2003",71.975,
"BEL","EMPINDUS","AGR","THND_PER","A","2004",81.975,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2005",86.375,
"BEL","EMPINDUS","AGR","THND_PER","A","2006",83.325,
"BEL","EMPINDUS","AGR","THND_PER","A","2007",81.3,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2008",69.05,
"BEL","EMPINDUS","AGR","THND_PER","A","2009",65.75,
"BEL","EMPINDUS","AGR","THND_PER","A","2010",60.675,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2011",58.625,
"BEL","EMPINDUS","AGR","THND_PER","A","2012",53.025,
"BEL","EMPINDUS","AGR","THND_PER","A","2013",61.6,
"BEL","EMPINDUS","AGR","THND_PER","A","2014",55.35,
"BEL","EMPINDUS","AGR","THND_PER","A","2015",53.575,
"BEL","EMPINDUS","AGR","THND_PER","A","2016",57.4,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2017",53.975,
"BEL","EMPINDUS","AGR","THND_PER","A","2018",47.3,
"BEL","EMPINDUS","AGR","THND_PER","A","2019",44.425,
"BEL","EMPINDUS","AGR","THND_PER","A","2020",43.975,"B"
"BEL","EMPINDUS","AGR","THND_PER","A","2021",45.4,
"BEL","EMPINDUS","AGR","THND_PER","A","2022",45.275,
"BEL","EMPINDUS","CONSTR","THND_PER","A","1998",254.4,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","1999",272.75,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2000",261.725,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2001",260.775,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2002",260.15,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2003",259.15,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2004",272.5,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2005",276.825,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2006",292.95,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2007",302.075,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2008",322.25,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2009",316.25,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2010",322.7,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2011",337.5,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2012",324.85,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2013",329.65,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2014",325.05,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2015",323.25,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2016",335.05,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2017",318.05,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2018",323.375,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2019",340.35,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2020",320.675,"B"
"BEL","EMPINDUS","CONSTR","THND_PER","A","2021",311.875,
"BEL","EMPINDUS","CONSTR","THND_PER","A","2022",311.425,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","1999",1067.4,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2000",1076.925,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2001",1055.2,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2002",1034.7,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2003",1011.375,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2004",1030.125,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2005",1045.525,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2006",1052.725,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2007",1069.775,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2008",1096.825,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2009",1037.75,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2010",1049.25,"B"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2011",1047.175,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2012",984.25,
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2013",984.075,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2014",972.575,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2015",977.575,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2016",976.15,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2017",964.05,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2018",1003.375,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2019",1008.6,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2020",981.725,"E"
"BEL","EMPINDUS","INDUSCONSTR","THND_PER","A","2021",941.3,"E"
"BEL","EMPINDUS","MFG","THND_PER","A","1999",750.95,
"BEL","EMPINDUS","MFG","THND_PER","A","2000",772.475,
"BEL","EMPINDUS","MFG","THND_PER","A","2001",756.7,
"BEL","EMPINDUS","MFG","THND_PER","A","2002",737.225,
"BEL","EMPINDUS","MFG","THND_PER","A","2003",714.275,
"BEL","EMPINDUS","MFG","THND_PER","A","2004",718.5,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2005",727.15,
"BEL","EMPINDUS","MFG","THND_PER","A","2006",715.225,
"BEL","EMPINDUS","MFG","THND_PER","A","2007",724.325,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2008",710.25,
"BEL","EMPINDUS","MFG","THND_PER","A","2009",656.15,
"BEL","EMPINDUS","MFG","THND_PER","A","2010",652.925,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2011",641.4,
"BEL","EMPINDUS","MFG","THND_PER","A","2012",594.95,
"BEL","EMPINDUS","MFG","THND_PER","A","2013",588.85,
"BEL","EMPINDUS","MFG","THND_PER","A","2014",581.45,
"BEL","EMPINDUS","MFG","THND_PER","A","2015",589.325,
"BEL","EMPINDUS","MFG","THND_PER","A","2016",570.8,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2017",574.125,
"BEL","EMPINDUS","MFG","THND_PER","A","2018",610.175,
"BEL","EMPINDUS","MFG","THND_PER","A","2019",594.4,
"BEL","EMPINDUS","MFG","THND_PER","A","2020",590.95,"B"
"BEL","EMPINDUS","MFG","THND_PER","A","2021",556.125,
"BEL","EMPINDUS","MFG","THND_PER","A","2022",567.95,
"BEL","EMPINDUS","SERV","THND_PER","A","1999",2860.125,
"BEL","EMPINDUS","SERV","THND_PER","A","2000",2942.725,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2001",2934.05,
"BEL","EMPINDUS","SERV","THND_PER","A","2002",2965.85,
"BEL","EMPINDUS","SERV","THND_PER","A","2003",2987.025,
"BEL","EMPINDUS","SERV","THND_PER","A","2004",3026.85,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2005",3103.525,
"BEL","EMPINDUS","SERV","THND_PER","A","2006",3127.925,
"BEL","EMPINDUS","SERV","THND_PER","A","2007",3228.6,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2008",3280,
"BEL","EMPINDUS","SERV","THND_PER","A","2009",3317.2,
"BEL","EMPINDUS","SERV","THND_PER","A","2010",3378.8,"B"
"BEL","EMPINDUS","SERV","THND_PER","A","2011",3403.475,
"BEL","EMPINDUS","SERV","THND_PER","A","2012",3486.625,
"BEL","EMPINDUS","SERV","THND_PER","A","2013",3484.625,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2014",3515.625,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2015",3520.475,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2016",3552.875,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2017",3619.75,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2018",3704.475,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2019",3779,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2020",3776.475,"E"
"BEL","EMPINDUS","SERV","THND_PER","A","2021",3867,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1956",914,
"CAN","EMPINDUS","AGR","THND_PER","A","1957",872,
"CAN","EMPINDUS","AGR","THND_PER","A","1958",817,
"CAN","EMPINDUS","AGR","THND_PER","A","1959",807,
"CAN","EMPINDUS","AGR","THND_PER","A","1960",795,
"CAN","EMPINDUS","AGR","THND_PER","A","1961",785,
"CAN","EMPINDUS","AGR","THND_PER","A","1962",756.75,
"CAN","EMPINDUS","AGR","THND_PER","A","1963",754.5,
"CAN","EMPINDUS","AGR","THND_PER","A","1964",738.25,
"CAN","EMPINDUS","AGR","THND_PER","A","1965",693.75,
"CAN","EMPINDUS","AGR","THND_PER","A","1966",645.5,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1967",663.25,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1968",649.25,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1969",636.3333,"E"
"CAN","EMPINDUS","AGR","THND_PER","A","1970",513.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1971",514.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1972",484.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1973",470.9167,
"CAN","EMPINDUS","AGR","THND_PER","A","1974",476.5,
"CAN","EMPINDUS","AGR","THND_PER","A","1975",567.6667,"B"
"CAN","EMPINDUS","AGR","THND_PER","A","1976",561.75,
"CAN","EMPINDUS","AGR","THND_PER","A","1977",553.5,
"CAN","EMPINDUS","AGR","THND_PER","A","1978",574.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","1979",590,
"CAN","EMPINDUS","AGR","THND_PER","A","1980",583.4167,
"CAN","EMPINDUS","AGR","THND_PER","A","1981",600.0833,
"CAN","EMPINDUS","AGR","THND_PER","A","1982",560.5833,
"CAN","EMPINDUS","AGR","THND_PER","A","1983",590.25,
"CAN","EMPINDUS","AGR","THND_PER","A","1984",588,
"CAN","EMPINDUS","AGR","THND_PER","A","1985",574.6667,
"CAN","EMPINDUS","AGR","THND_PER","A","1986",569.5833,
"CAN","EMPINDUS","AGR","THND_PER","A","1987",567.1334,
"CAN","EMPINDUS","AGR","THND_PER","A","1988",562.0667,
"CAN","EMPINDUS","AGR","THND_PER","A","1989",554.4,
"CAN","EMPINDUS","AGR","THND_PER","A","1990",550.5084,
"CAN","EMPINDUS","AGR","THND_PER","A","1991",560.6166,
"CAN","EMPINDUS","AGR","THND_PER","A","1992",546.1,
"CAN","EMPINDUS","AGR","THND_PER","A","1993",553.4417,
"CAN","EMPINDUS","AGR","THND_PER","A","1994",556.725,
"CAN","EMPINDUS","AGR","THND_PER","A","1995",540.6083,
"CAN","EMPINDUS","AGR","THND_PER","A","1996",530.8834,
"CAN","EMPINDUS","AGR","THND_PER","A","1997",524.5333,
"CAN","EMPINDUS","AGR","THND_PER","A","1998",533.2584,
"CAN","EMPINDUS","AGR","THND_PER","A","1999",512.925,
"CAN","EMPINDUS","AGR","THND_PER","A","2000",485.35,
"CAN","EMPINDUS","AGR","THND_PER","A","2001",422.5333,
"CAN","EMPINDUS","AGR","THND_PER","A","2002",423.375,
"CAN","EMPINDUS","AGR","THND_PER","A","2003",432.0333,
"CAN","EMPINDUS","AGR","THND_PER","A","2004",420.2667,
"CAN","EMPINDUS","AGR","THND_PER","A","2005",438.3917,
"CAN","EMPINDUS","AGR","THND_PER","A","2006",431.3333,
"CAN","EMPINDUS","AGR","THND_PER","A","2007",412.5833,
"CAN","EMPINDUS","AGR","THND_PER","A","2008",398.575,
"CAN","EMPINDUS","AGR","THND_PER","A","2009",385.1083,
"CAN","EMPINDUS","AGR","THND_PER","A","2010",373.7833,
"CAN","EMPINDUS","AGR","THND_PER","A","2011",374.7083,
"CAN","EMPINDUS","AGR","THND_PER","A","2012",372.9333,
"CAN","EMPINDUS","AGR","THND_PER","A","2013",389.2583,
"CAN","EMPINDUS","AGR","THND_PER","A","2014",371.6833,
"CAN","EMPINDUS","AGR","THND_PER","A","2015",361.0667,
"CAN","EMPINDUS","AGR","THND_PER","A","2016",345.325,
"CAN","EMPINDUS","AGR","THND_PER","A","2017",342.7667,
"CAN","EMPINDUS","AGR","THND_PER","A","2018",350.9333,
"CAN","EMPINDUS","AGR","THND_PER","A","2019",357.8167,
"CAN","EMPINDUS","AGR","THND_PER","A","2020",348.6917,
"CAN","EMPINDUS","AGR","THND_PER","A","2021",325.3167,
"CAN","EMPINDUS","AGR","THND_PER","A","2022",319.7583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1976",681.5583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1977",688.3417,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1978",685.1,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1979",694.35,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1980",674.2584,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1981",707.2917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1982",643.8083,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1983",626.3417,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1984",607.4667,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1985",643.3917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1986",664.5417,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1987",726.5833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1988",766.475,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1989",806.175,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1990",815.8,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1991",738.9083,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1992",713.0917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1993",691.2167,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1994",724.6166,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1995",726.3583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1996",711.925,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1997",725.7833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1998",735.9667,
"CAN","EMPINDUS","CONSTR","THND_PER","A","1999",763.95,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2000",806.8917,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2001",822.575,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2002",863.0084,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2003",910.5583,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2004",954.0833,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2005",1022.133,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2006",1099.592,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2007",1163.625,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2008",1252.65,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2009",1199.508,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2010",1238.817,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2011",1305.142,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2012",1332.25,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2013",1377.25,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2014",1371.558,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2015",1364.858,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2016",1379.317,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2017",1418.675,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2018",1435.8,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2019",1473.925,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2020",1407.667,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2021",1451.492,
"CAN","EMPINDUS","CONSTR","THND_PER","A","2022",1552.892,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1956",1936,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1957",1970,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1958",1920,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1959",1942,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1960",1886,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1961",1979.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1962",2052.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1963",2106,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1964",2215.75,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1965",2310.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1966",2438.25,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1967",2413,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1968",2412.25,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1969",2483.5,"E"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1970",2451.333,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1971",2477.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1972",2538.583,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1973",2705.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1974",2815.333,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1975",2748.083,"B"
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1976",2811.583,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1977",2782.417,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1978",2869.167,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1979",3002.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1980",3054.583,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1981",3111.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1982",2815.417,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1983",2726.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1984",2816.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1985",2850.083,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1986",2907.833,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1987",3066.767,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1988",3184.133,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1989",3266.25,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1990",3198.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1991",2958.217,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1992",2844.525,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1993",2771.7,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1994",2840.817,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1995",2927.008,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1996",2939.875,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1997",3048.375,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1998",3134.158,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","1999",3221.15,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2000",3324.208,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2001",3343.817,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2002",3452.5,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2003",3495.767,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2004",3569.967,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2005",3562.317,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2006",3555.375,
"CAN","EMPINDUS","INDUSCONSTR","THND_PER","A","2007",3560.725,
